repeat,tsc,us,vporzmm_vz Cycles,vporzmm_vz Unhalt_GHz
1,82770008,31932.566,0.032,3.500
1,82780006,31936.424,0.032,3.496
1,82790000,31940.279,0.032,3.492
1,82800006,31944.140,0.032,3.489
1,82810006,31947.998,0.032,3.485
1,82865644,31969.463,0.179,0.668
1,82866058,31969.622,0.001,3.280
1,82866482,31969.786,0.001,3.309
1,82866900,31969.947,0.001,3.309
1,82867332,31970.114,0.001,3.273
1,82870002,31971.144,0.009,3.296
1,82880006,31975.004,0.032,3.292
1,82922022,31991.213,0.135,0.842
1,82922436,31991.373,0.001,3.283
1,82922862,31991.537,0.001,3.329
1,82923298,31991.706,0.001,3.299
1,82930010,31994.295,0.022,3.299
1,82940016,31998.155,0.032,3.299
1,82976836,32012.360,0.119,0.632
1,82977224,32012.510,0.001,3.494
1,82977622,32012.664,0.001,3.503
1,82980014,32013.587,0.008,3.485
1,82990012,32017.444,0.032,3.488
1,83000018,32021.304,0.032,3.491
1,83010002,32025.156,0.032,3.495
1,83020016,32029.019,0.032,3.500
1,83030000,32032.871,0.032,3.495
1,83040014,32036.734,0.032,3.493
1,83050002,32040.588,0.032,3.488
1,83060004,32044.447,0.032,3.485
1,83070018,32048.310,0.032,3.487
1,83080000,32052.161,0.032,3.489
1,83090006,32056.021,0.032,3.495
1,83100004,32059.879,0.032,3.499
1,83110002,32063.736,0.032,3.498
1,83120008,32067.596,0.032,3.494
1,83130010,32071.455,0.032,3.489
1,83140000,32075.309,0.032,3.486
1,83150014,32079.172,0.032,3.484
1,83160016,32083.031,0.032,3.490
1,83170006,32086.885,0.032,3.493
1,83180004,32090.742,0.032,3.498
1,83190000,32094.599,0.032,3.498
1,83200008,32098.460,0.032,3.495
1,83210010,32102.319,0.032,3.491
1,83220000,32106.173,0.032,3.487
1,83230016,32110.037,0.032,3.485
1,83240002,32113.890,0.032,3.488
1,83250016,32117.753,0.032,3.492
1,83260000,32121.605,0.032,3.496
1,83270012,32125.467,0.032,3.500
1,83280000,32129.321,0.032,3.496
1,83290000,32133.179,0.032,3.493
1,83300008,32137.040,0.032,3.489
1,83310014,32140.900,0.032,3.484
1,83320010,32144.757,0.032,3.488
1,83330014,32148.616,0.032,3.491
1,83340008,32152.472,0.032,3.495
1,83350006,32156.329,0.032,3.499
1,83360006,32160.187,0.032,3.497
1,83370000,32164.043,0.032,3.494
1,83380006,32167.903,0.032,3.488
1,83390008,32171.762,0.032,3.485
1,83400006,32175.619,0.032,3.487
1,83410010,32179.478,0.032,3.489
1,83420004,32183.334,0.032,3.494
1,83430006,32187.193,0.032,3.498
1,83440008,32191.052,0.032,3.498
1,83450004,32194.908,0.032,3.495
1,83460010,32198.768,0.032,3.490
1,83470006,32202.625,0.032,3.487
1,83480006,32206.483,0.032,3.485
1,83490016,32210.345,0.032,3.488
1,83500012,32214.201,0.032,3.493
1,83510014,32218.060,0.032,3.497
1,83520010,32221.916,0.032,3.499
1,83530016,32225.777,0.032,3.496
1,83540016,32229.635,0.032,3.491
1,83550010,32233.490,0.032,3.488
1,83560012,32237.349,0.032,3.485
1,83570008,32241.205,0.032,3.487
1,83580010,32245.064,0.032,3.492
1,83590016,32248.925,0.032,3.495
1,83600016,32252.783,0.032,3.499
1,83610006,32256.637,0.032,3.497
1,83620002,32260.493,0.032,3.493
1,83630008,32264.353,0.032,3.489
1,83640012,32268.213,0.032,3.484
1,83650008,32272.069,0.032,3.487
1,83660014,32275.930,0.032,3.490
1,83670006,32279.785,0.032,3.494
1,83680004,32283.642,0.032,3.499
1,83690008,32287.501,0.032,3.499
1,83700008,32291.359,0.032,3.493
1,83710010,32295.218,0.032,3.489
1,83720004,32299.074,0.032,3.486
1,83730008,32302.933,0.032,3.486
1,83740014,32306.794,0.032,3.489
1,83750014,32310.652,0.032,3.493
1,83760014,32314.510,0.032,3.496
1,83770018,32318.369,0.032,3.499
1,83780012,32322.225,0.032,3.495
1,83790012,32326.083,0.032,3.491
1,83800006,32329.938,0.032,3.486
1,83810006,32333.796,0.032,3.485
1,83820000,32337.652,0.032,3.488
1,83830000,32341.510,0.032,3.492
1,83840002,32345.369,0.032,3.497
1,83850002,32349.227,0.032,3.498
1,83860006,32353.086,0.032,3.497
1,83870004,32356.944,0.032,3.492
1,83880016,32360.806,0.032,3.488
1,83890014,32364.663,0.032,3.485
1,83900012,32368.521,0.032,3.487
1,83910016,32372.380,0.032,3.490
1,83920006,32376.234,0.032,3.496
1,83930002,32380.091,0.032,3.498
1,83940010,32383.952,0.032,3.498
1,83950008,32387.809,0.032,3.494
1,83960012,32391.669,0.032,3.489
1,83970010,32395.526,0.032,3.485
1,83980008,32399.383,0.032,3.486
1,83990016,32403.244,0.032,3.490
1,84000012,32407.100,0.032,3.492
1,84010014,32410.959,0.032,3.498
1,84020010,32414.816,0.032,3.499
1,84030002,32418.671,0.032,3.494
1,84040004,32422.529,0.032,3.491
1,84050000,32426.386,0.032,3.488
1,84060002,32430.245,0.032,3.484
1,84070016,32434.108,0.032,3.488
1,84080014,32437.965,0.032,3.493
1,84090000,32441.818,0.032,3.497
1,84100016,32445.682,0.032,3.498
1,84110004,32449.535,0.032,3.496
1,84120002,32453.392,0.032,3.491
1,84130012,32457.254,0.032,3.488
1,84140010,32461.112,0.032,3.484
1,84150006,32464.968,0.032,3.488
1,84160008,32468.827,0.032,3.491
1,84170016,32472.688,0.032,3.495
1,84180014,32476.545,0.032,3.499
1,84190012,32480.402,0.032,3.497
1,84200006,32484.258,0.032,3.494
1,84210014,32488.119,0.032,3.488
1,84220014,32491.977,0.032,3.485
1,84230010,32495.833,0.032,3.486
1,84240018,32499.695,0.032,3.490
1,84250010,32503.549,0.032,3.494
1,84260008,32507.407,0.032,3.499
1,84270008,32511.265,0.032,3.498
1,84280002,32515.120,0.032,3.494
1,84290006,32518.980,0.032,3.489
1,84300004,32522.837,0.032,3.487
1,84310004,32526.695,0.032,3.485
1,84320012,32530.556,0.032,3.488
1,84330010,32534.413,0.032,3.494
1,84340012,32538.272,0.032,3.496
1,84350014,32542.131,0.032,3.499
1,84360006,32545.986,0.032,3.495
1,84370014,32549.847,0.032,3.492
1,84380002,32553.700,0.032,3.487
1,84390004,32557.559,0.032,3.484
1,84400000,32561.415,0.032,3.489
1,84410002,32565.274,0.032,3.491
1,84420008,32569.134,0.032,3.496
1,84430008,32572.992,0.032,3.499
1,84440016,32576.853,0.032,3.496
1,84450012,32580.710,0.032,3.492
1,84460006,32584.566,0.032,3.489
1,84470006,32588.424,0.032,3.485
1,84480002,32592.280,0.032,3.487
1,84490008,32596.140,0.032,3.490
1,84500000,32599.995,0.032,3.495
1,84510016,32603.859,0.032,3.499
1,84520000,32607.711,0.032,3.498
1,84530012,32611.574,0.032,3.494
1,84540002,32615.428,0.032,3.489
1,84550002,32619.286,0.032,3.486
1,84560016,32623.149,0.032,3.485
1,84613284,32643.700,0.172,0.578
1,84613696,32643.859,0.001,3.321
1,84614118,32644.022,0.001,3.279
1,84614542,32644.185,0.001,3.289
1,84614972,32644.351,0.001,3.307
1,84620002,32646.292,0.016,3.290
1,84630006,32650.151,0.032,3.288
1,84640002,32654.008,0.032,3.287
1,84650012,32657.870,0.032,3.287
1,84689672,32673.170,0.128,0.668
1,84690086,32673.330,0.001,3.297
1,84690512,32673.495,0.001,3.291
1,84690936,32673.658,0.001,3.327
1,84700008,32677.158,0.029,3.291
1,84710000,32681.013,0.032,3.288
1,84720004,32684.873,0.032,3.286
1,84730016,32688.735,0.032,3.289
1,84740012,32692.592,0.032,3.291
1,84750018,32696.452,0.032,3.294
1,84760010,32700.307,0.032,3.299
1,84770016,32704.167,0.032,3.299
1,84780008,32708.022,0.032,3.292
1,84790012,32711.882,0.032,3.290
1,84800010,32715.739,0.032,3.286
1,84855232,32737.043,0.178,0.606
1,84855660,32737.208,0.001,3.207
1,84856098,32737.377,0.001,3.232
1,84856538,32737.547,0.001,3.175
1,84856978,32737.717,0.001,3.214
1,84860010,32738.887,0.010,3.191
1,84870000,32742.741,0.032,3.192
1,84880018,32746.606,0.032,3.188
1,84890002,32750.458,0.032,3.186
1,84939706,32769.633,0.160,0.709
1,84940120,32769.793,0.001,3.280
1,84940542,32769.956,0.001,3.317
1,84940970,32770.121,0.001,3.307
1,84941396,32770.285,0.001,3.289
1,84950014,32773.610,0.028,3.291
1,84960010,32777.467,0.032,3.289
1,84970018,32781.328,0.032,3.286
1,84980006,32785.181,0.032,3.288
1,84990002,32789.037,0.032,3.292
1,85000004,32792.896,0.032,3.296
1,85036040,32806.799,0.116,0.408
1,85036452,32806.958,0.001,3.317
1,85036880,32807.123,0.001,3.331
1,85040006,32808.329,0.010,3.285
1,85050012,32812.189,0.032,3.284
1,85099932,32831.448,0.161,0.741
1,85100322,32831.599,0.001,3.519
1,85100722,32831.753,0.001,3.503
1,85101124,32831.908,0.001,3.523
1,85101528,32832.064,0.001,3.478
1,85110016,32835.339,0.027,3.494
1,85120008,32839.194,0.032,3.489
1,85130000,32843.048,0.032,3.487
1,85140002,32846.907,0.032,3.485
1,85150008,32850.768,0.032,3.490
1,85160004,32854.624,0.032,3.492
1,85170006,32858.483,0.032,3.497
1,85180004,32862.340,0.032,3.499
1,85190016,32866.203,0.032,3.496
1,85200018,32870.061,0.032,3.490
1,85210016,32873.919,0.032,3.488
1,85220000,32877.770,0.032,3.483
1,85230012,32881.633,0.032,3.489
1,85240014,32885.492,0.032,3.491
1,85250006,32889.347,0.032,3.496
1,85260008,32893.205,0.032,3.500
1,85270016,32897.066,0.032,3.496
1,85280016,32900.924,0.032,3.491
1,85290006,32904.779,0.032,3.488
1,85300008,32908.637,0.032,3.486
1,85310006,32912.495,0.032,3.486
1,85320008,32916.353,0.032,3.490
1,85330004,32920.210,0.032,3.495
1,85340002,32924.067,0.032,3.500
1,85350012,32927.929,0.032,3.497
1,85360008,32931.785,0.032,3.493
1,85370014,32935.646,0.032,3.489
1,85380014,32939.504,0.032,3.486
1,85390014,32943.362,0.032,3.485
1,85400004,32947.216,0.032,3.490
1,85410002,32951.073,0.032,3.494
1,85420004,32954.932,0.032,3.497
1,85430006,32958.790,0.032,3.498
1,85440000,32962.646,0.032,3.494
1,85450002,32966.505,0.032,3.491
1,85460016,32970.368,0.032,3.487
1,85470016,32974.226,0.032,3.484
1,85480002,32978.079,0.032,3.488
1,85490002,32981.937,0.032,3.493
1,85500010,32985.798,0.032,3.496
1,85510014,32989.657,0.032,3.499
1,85520006,32993.512,0.032,3.497
1,85530008,32997.371,0.032,3.491
1,85540000,33001.226,0.032,3.488
1,85550002,33005.085,0.032,3.484
1,85560000,33008.942,0.032,3.488
1,85570000,33012.800,0.032,3.491
1,85580008,33016.661,0.032,3.495
1,85590008,33020.519,0.032,3.499
1,85600014,33024.379,0.032,3.495
1,85610012,33028.236,0.032,3.494
1,85620000,33032.090,0.032,3.489
1,85630000,33035.948,0.032,3.484
1,85640000,33039.806,0.032,3.486
1,85650008,33043.667,0.032,3.491
1,85660000,33047.522,0.032,3.494
1,85670002,33051.381,0.032,3.498
1,85680004,33055.239,0.032,3.498
1,85690018,33059.103,0.032,3.493
1,85700006,33062.956,0.032,3.491
1,85710004,33066.813,0.032,3.485
1,85720004,33070.671,0.032,3.486
1,85730014,33074.533,0.032,3.488
1,85740012,33078.390,0.032,3.493
1,85750014,33082.249,0.032,3.497
1,85760014,33086.107,0.032,3.499
1,85770004,33089.961,0.032,3.495
1,85780006,33093.820,0.032,3.491
1,85790000,33097.676,0.032,3.488
1,85800004,33101.535,0.032,3.485
1,85810000,33105.392,0.032,3.488
1,85820000,33109.250,0.032,3.492
1,85830006,33113.110,0.032,3.496
1,85840004,33116.967,0.032,3.499
1,85850010,33120.827,0.032,3.496
1,85860008,33124.685,0.032,3.492
1,85870002,33128.540,0.032,3.489
1,85880008,33132.401,0.032,3.484
1,85890002,33136.256,0.032,3.487
1,85900000,33140.114,0.032,3.490
1,85910010,33143.975,0.032,3.494
1,85920010,33147.833,0.032,3.500
1,85930014,33151.693,0.032,3.497
1,85940006,33155.548,0.032,3.492
1,85950012,33159.408,0.032,3.491
1,85960012,33163.266,0.032,3.485
1,85970014,33167.125,0.032,3.486
1,85980004,33170.979,0.032,3.490
1,85990002,33174.836,0.032,3.493
1,86000006,33178.696,0.032,3.497
1,86010002,33182.552,0.032,3.498
1,86020016,33186.416,0.032,3.495
1,86030000,33190.267,0.032,3.490
1,86040014,33194.131,0.032,3.488
1,86050000,33197.983,0.032,3.484
1,86060008,33201.844,0.032,3.488
1,86070010,33205.703,0.032,3.492
1,86080014,33209.563,0.032,3.497
1,86090014,33213.421,0.032,3.498
1,86100002,33217.274,0.032,3.496
1,86110000,33221.131,0.032,3.492
1,86120010,33224.993,0.032,3.488
1,86130012,33228.852,0.032,3.484
1,86140012,33232.710,0.032,3.488
1,86150014,33236.569,0.032,3.491
1,86160004,33240.423,0.032,3.496
1,86170004,33244.281,0.032,3.498
1,86180008,33248.140,0.032,3.497
1,86190006,33251.997,0.032,3.493
1,86200014,33255.859,0.032,3.489
1,86210018,33259.718,0.032,3.485
1,86220016,33263.575,0.032,3.487
1,86230006,33267.429,0.032,3.490
1,86240018,33271.292,0.032,3.493
1,86250002,33275.144,0.032,3.499
1,86260004,33279.003,0.032,3.505
1,86270000,33282.859,0.032,3.487
1,86280002,33286.718,0.032,3.490
1,86290012,33290.580,0.032,3.487
1,86300012,33294.438,0.032,3.485
1,86310002,33298.292,0.032,3.490
1,86320002,33302.150,0.032,3.492
1,86330002,33306.008,0.032,3.496
1,86340000,33309.865,0.032,3.500
1,86350006,33313.725,0.032,3.495
1,86360006,33317.583,0.032,3.490
1,86370016,33321.445,0.032,3.488
1,86380014,33325.302,0.032,3.485
1,86390006,33329.157,0.032,3.487
1,86400008,33333.016,0.032,3.490
1,86410014,33336.876,0.032,3.497
1,86420008,33340.732,0.032,3.498
1,86430010,33344.591,0.032,3.498
1,86440002,33348.446,0.032,3.492
1,86450006,33352.305,0.032,3.489
1,86460004,33356.162,0.032,3.485
1,86470018,33360.026,0.032,3.486
1,86480018,33363.884,0.032,3.491
1,86490008,33367.738,0.032,3.494
1,86500004,33371.594,0.032,3.499
1,86510008,33375.454,0.032,3.498
1,86520000,33379.309,0.032,3.493
1,86530004,33383.168,0.032,3.490
1,86540016,33387.031,0.032,3.485
1,86550012,33390.887,0.032,3.487
1,86560002,33394.741,0.032,3.488
1,86570016,33398.605,0.032,3.493
1,86580016,33402.463,0.032,3.497
1,86590012,33406.319,0.032,3.499
1,86600000,33410.173,0.032,3.495
1,86610016,33414.037,0.032,3.492
1,86620010,33417.892,0.032,3.486
1,86630018,33421.754,0.032,3.485
1,86640006,33425.607,0.032,3.488
1,86650004,33429.464,0.032,3.492
1,86660008,33433.324,0.032,3.495
1,86670002,33437.179,0.032,3.500
1,86680004,33441.038,0.032,3.496
1,86690008,33444.898,0.032,3.492
1,86700012,33448.757,0.032,3.489
1,86710012,33452.615,0.032,3.484
1,86720004,33456.470,0.032,3.488
1,86730006,33460.329,0.032,3.491
1,86740014,33464.190,0.032,3.495
1,86750018,33468.049,0.032,3.498
1,86760016,33471.907,0.032,3.499
1,86770010,33475.762,0.032,3.492
1,86780014,33479.622,0.032,3.489
1,86790008,33483.477,0.032,3.486
1,86800006,33487.335,0.032,3.485
1,86810008,33491.193,0.032,3.491
1,86820002,33495.049,0.032,3.493
1,86830016,33498.913,0.032,3.497
1,86840014,33502.770,0.032,3.500
1,86850002,33506.623,0.032,3.494
1,86860002,33510.481,0.032,3.490
1,86870012,33514.343,0.032,3.487
1,86880010,33518.200,0.032,3.485
1,86890000,33522.054,0.032,3.489
1,86900016,33525.918,0.032,3.492
1,86910000,33529.770,0.032,3.496
1,86920012,33533.633,0.032,3.499
1,86930018,33537.493,0.032,3.496
1,86940016,33541.350,0.032,3.492
1,86950002,33545.203,0.032,3.488
1,86960004,33549.062,0.032,3.485
1,86970018,33552.925,0.032,3.487
1,86980018,33556.783,0.032,3.491
1,86990002,33560.635,0.032,3.496
1,87000016,33564.498,0.032,3.499
1,87010018,33568.357,0.032,3.497
1,87020010,33572.212,0.032,3.493
1,87030014,33576.072,0.032,3.489
1,87040008,33579.927,0.032,3.484
1,87050006,33583.784,0.032,3.487
1,87060012,33587.645,0.032,3.490
1,87070004,33591.500,0.032,3.494
1,87080000,33595.356,0.032,3.499
1,87090016,33599.220,0.032,3.498
1,87100006,33603.074,0.032,3.493
1,87110008,33606.933,0.032,3.491
1,87120002,33610.789,0.032,3.487
1,87130014,33614.651,0.032,3.485
1,87140004,33618.506,0.032,3.489
1,87150002,33622.363,0.032,3.493
1,87160010,33626.224,0.032,3.496
1,87170010,33630.082,0.032,3.500
1,87180004,33633.937,0.032,3.494
1,87190004,33637.795,0.032,3.491
1,87200000,33641.652,0.032,3.487
1,87210004,33645.511,0.032,3.485
1,87220016,33649.374,0.032,3.489
1,87230016,33653.232,0.032,3.491
1,87240004,33657.085,0.032,3.495
1,87250002,33660.943,0.032,3.500
1,87260008,33664.803,0.032,3.495
1,87270010,33668.662,0.032,3.493
1,87280018,33672.523,0.032,3.489
1,87290000,33676.374,0.032,3.484
1,87300014,33680.237,0.032,3.487
1,87310002,33684.091,0.032,3.492
1,87320016,33687.954,0.032,3.493
1,87330016,33691.812,0.032,3.499
1,87340004,33695.665,0.032,3.497
1,87350018,33699.529,0.032,3.494
1,87360006,33703.382,0.032,3.491
1,87370006,33707.240,0.032,3.485
1,87380008,33711.099,0.032,3.486
1,87390018,33714.961,0.032,3.490
1,87400012,33718.816,0.032,3.492
1,87410016,33722.676,0.032,3.497
1,87420016,33726.534,0.032,3.499
1,87430008,33730.389,0.032,3.494
1,87440010,33734.247,0.032,3.491
1,87450008,33738.105,0.032,3.488
1,87460012,33741.964,0.032,3.484
1,87470006,33745.820,0.032,3.489
1,87480008,33749.679,0.032,3.492
1,87490000,33753.534,0.032,3.496
1,87500000,33757.392,0.032,3.499
1,87510004,33761.251,0.032,3.496
1,87520004,33765.109,0.032,3.492
1,87530016,33768.972,0.032,3.488
1,87540014,33772.829,0.032,3.485
1,87550012,33776.686,0.032,3.488
1,87560018,33780.546,0.032,3.490
1,87570010,33784.401,0.032,3.495
1,87580006,33788.258,0.032,3.499
1,87590012,33792.118,0.032,3.498
1,87600012,33795.976,0.032,3.492
1,87610016,33799.836,0.032,3.488
1,87620016,33803.694,0.032,3.486
1,87630018,33807.552,0.032,3.486
1,87640006,33811.406,0.032,3.490
1,87650004,33815.263,0.032,3.494
1,87660006,33819.122,0.032,3.498
1,87670006,33822.980,0.032,3.498
1,87680004,33826.837,0.032,3.494
1,87690006,33830.696,0.032,3.490
1,87700004,33834.553,0.032,3.487
1,87710006,33838.412,0.032,3.485
1,87720000,33842.267,0.032,3.488
1,87730016,33846.131,0.032,3.493
1,87740002,33849.984,0.032,3.497
1,87750002,33853.842,0.032,3.499
1,87760010,33857.703,0.032,3.495
1,87770014,33861.563,0.032,3.491
1,87780006,33865.417,0.032,3.488
1,87790008,33869.276,0.032,3.484
1,87800006,33873.133,0.032,3.488
1,87811990,33877.757,0.039,3.496
1,87820018,33880.854,0.026,3.490
1,87830006,33884.707,0.032,3.498
1,87840016,33888.569,0.032,3.496
1,87850014,33892.426,0.032,3.493
1,87860008,33896.282,0.032,3.490
1,87870010,33900.141,0.032,3.484
1,87880012,33904.000,0.032,3.486
1,87890018,33907.860,0.032,3.491
1,87900006,33911.713,0.032,3.495
1,87910012,33915.574,0.032,3.498
1,87920012,33919.432,0.032,3.498
1,87930010,33923.289,0.032,3.492
1,87940012,33927.148,0.032,3.491
1,87950010,33931.005,0.032,3.485
1,87960014,33934.864,0.032,3.486
1,87970006,33938.719,0.032,3.488
1,87980018,33942.582,0.032,3.495
1,87990004,33946.434,0.032,3.496
1,88000000,33950.291,0.032,3.499
1,88010008,33954.152,0.032,3.497
1,88020014,33958.012,0.032,3.489
1,88030004,33961.866,0.032,3.488
1,88040010,33965.727,0.032,3.485
1,88050002,33969.582,0.032,3.488
1,88060006,33973.441,0.032,3.491
1,88070016,33977.303,0.032,3.496
1,88080012,33981.159,0.032,3.499
1,88090018,33985.020,0.032,3.496
1,88100014,33988.876,0.032,3.492
1,88110004,33992.730,0.032,3.490
1,88120006,33996.589,0.032,3.484
1,88130004,34000.446,0.032,3.487
1,88140010,34004.307,0.032,3.490
1,88150000,34008.161,0.032,3.496
1,88160018,34012.026,0.032,3.498
1,88170002,34015.877,0.032,3.497
1,88180012,34019.739,0.032,3.495
1,88190004,34023.594,0.032,3.490
1,88200002,34027.451,0.032,3.484
1,88210006,34031.311,0.032,3.487
1,88220014,34035.172,0.032,3.488
1,88230006,34039.027,0.032,3.494
1,88240008,34042.886,0.032,3.498
1,88250008,34046.744,0.032,3.499
1,88260004,34050.600,0.032,3.493
1,88270010,34054.460,0.032,3.491
1,88280004,34058.316,0.032,3.487
1,88290006,34062.175,0.032,3.484
1,88300002,34066.031,0.032,3.489
1,88310000,34069.889,0.032,3.492
1,88320004,34073.748,0.032,3.497
1,88330006,34077.607,0.032,3.499
1,88340016,34081.469,0.032,3.496
1,88350000,34085.320,0.032,3.491
1,88360012,34089.183,0.032,3.488
1,88370010,34093.040,0.032,3.485
1,88380004,34096.896,0.032,3.487
1,88390006,34100.755,0.032,3.491
1,88400012,34104.615,0.032,3.497
1,88410012,34108.473,0.032,3.497
1,88420016,34112.333,0.032,3.499
1,88430016,34116.191,0.032,3.491
1,88440004,34120.044,0.032,3.489
1,88450008,34123.903,0.032,3.486
1,88460010,34127.762,0.032,3.486
1,88470016,34131.622,0.032,3.490
1,88480012,34135.479,0.032,3.493
1,88490010,34139.336,0.032,3.500
1,88500016,34143.196,0.032,3.497
1,88510010,34147.052,0.032,3.493
1,88520012,34150.911,0.032,3.490
1,88530008,34154.767,0.032,3.486
1,88540012,34158.627,0.032,3.486
1,88550002,34162.481,0.032,3.489
1,88560000,34166.338,0.032,3.493
1,88570006,34170.199,0.032,3.496
1,88580004,34174.056,0.032,3.499
1,88590014,34177.918,0.032,3.494
1,88600014,34181.776,0.032,3.492
1,88610004,34185.630,0.032,3.487
1,88620010,34189.490,0.032,3.485
1,88630004,34193.346,0.032,3.488
1,88640006,34197.204,0.032,3.492
1,88650012,34201.065,0.032,3.496
1,88660008,34204.921,0.032,3.498
1,88670012,34208.781,0.032,3.497
1,88680012,34212.639,0.032,3.492
1,88690002,34216.493,0.032,3.488
1,88700004,34220.352,0.032,3.485
1,88710002,34224.209,0.032,3.487
1,88720008,34228.069,0.032,3.490
1,88730004,34231.926,0.032,3.495
1,88740002,34235.783,0.032,3.498
1,88750002,34239.641,0.032,3.498
1,88760000,34243.498,0.032,3.494
1,88770004,34247.357,0.032,3.489
1,88780002,34251.215,0.032,3.485
1,88790002,34255.073,0.032,3.486
1,88800010,34258.934,0.032,3.490
1,88810010,34262.792,0.032,3.494
1,88820014,34266.651,0.032,3.498
1,88830010,34270.508,0.032,3.498
1,88840000,34274.362,0.032,3.495
1,88850002,34278.221,0.032,3.491
1,88860016,34282.084,0.032,3.487
1,88870002,34285.937,0.032,3.484
1,88880012,34289.798,0.032,3.489
1,88890014,34293.657,0.032,3.492
1,88900002,34297.511,0.032,3.497
1,88910000,34301.368,0.032,3.499
1,88920008,34305.229,0.032,3.496
1,88930006,34309.086,0.032,3.491
1,88940018,34312.949,0.032,3.488
1,88950002,34316.800,0.032,3.485
1,88960016,34320.664,0.032,3.487
1,88970018,34324.523,0.032,3.491
1,88980012,34328.378,0.032,3.495
1,88990012,34332.236,0.032,3.499
1,89000012,34336.094,0.032,3.497
1,89010008,34339.951,0.032,3.492
1,89020016,34343.812,0.032,3.491
1,89030014,34347.669,0.032,3.484
1,89040016,34351.528,0.032,3.487
1,89050004,34355.381,0.032,3.489
1,89060016,34359.244,0.032,3.495
1,89070000,34363.096,0.032,3.498
1,89080000,34366.954,0.032,3.498
1,89090016,34370.818,0.032,3.493
1,89100002,34374.670,0.032,3.491
1,89110016,34378.534,0.032,3.486
1,89120002,34382.386,0.032,3.485
1,89130010,34386.247,0.032,3.489
1,89140010,34390.105,0.032,3.493
1,89150016,34393.966,0.032,3.497
1,89160018,34397.824,0.032,3.499
1,89170008,34401.679,0.032,3.495
1,89180012,34405.538,0.032,3.491
1,89190010,34409.395,0.032,3.488
1,89200012,34413.254,0.032,3.484
1,89210004,34417.109,0.032,3.496
1,89220010,34420.969,0.032,3.482
1,89230010,34424.827,0.032,3.495
1,89240002,34428.682,0.032,3.500
1,89250004,34432.541,0.032,3.497
1,89260016,34436.404,0.032,3.492
1,89270002,34440.256,0.032,3.489
1,89280016,34444.119,0.032,3.485
1,89290004,34447.973,0.032,3.486
1,89300002,34451.830,0.032,3.491
1,89310008,34455.690,0.032,3.493
1,89320000,34459.545,0.032,3.498
1,89330014,34463.409,0.032,3.499
1,89340008,34467.264,0.032,3.494
1,89350006,34471.122,0.032,3.490
1,89360014,34474.983,0.032,3.485
1,89370010,34478.839,0.032,3.486
1,89380008,34482.696,0.032,3.490
1,89390000,34486.551,0.032,3.493
1,89400004,34490.411,0.032,3.496
1,89410018,34494.274,0.032,3.500
1,89420012,34498.130,0.032,3.494
1,89430006,34501.985,0.032,3.492
1,89440014,34505.847,0.032,3.488
1,89450008,34509.702,0.032,3.485
1,89460016,34513.563,0.032,3.488
1,89470008,34517.418,0.032,3.492
1,89480010,34521.277,0.032,3.496
1,89490010,34525.135,0.032,3.498
1,89500010,34528.993,0.032,3.496
1,89510002,34532.848,0.032,3.492
1,89520006,34536.707,0.032,3.488
1,89530002,34540.564,0.032,3.485
1,89540016,34544.427,0.032,3.487
1,89550014,34548.284,0.032,3.492
1,89560008,34552.140,0.032,3.493
1,89570010,34555.999,0.032,3.499
1,89580016,34559.859,0.032,3.498
1,89590012,34563.716,0.032,3.492
1,89600002,34567.570,0.032,3.491
1,89610006,34571.429,0.032,3.484
1,89620014,34575.290,0.032,3.485
1,89630018,34579.150,0.032,3.490
1,89640010,34583.005,0.032,3.494
1,89650012,34586.863,0.032,3.497
1,89660004,34590.718,0.032,3.498
1,89670012,34594.579,0.032,3.495
1,89680006,34598.435,0.032,3.490
1,89690016,34602.297,0.032,3.488
1,89700016,34606.155,0.032,3.484
1,89710002,34610.008,0.032,3.489
1,89720006,34613.867,0.032,3.492
1,89730010,34617.727,0.032,3.496
1,89740002,34621.582,0.032,3.499
1,89750008,34625.442,0.032,3.496
1,89760008,34629.300,0.032,3.492
1,89770004,34633.156,0.032,3.488
1,89780008,34637.016,0.032,3.485
1,89790006,34640.873,0.032,3.486
1,89800016,34644.735,0.032,3.493
1,89810010,34648.591,0.032,3.495
1,89820006,34652.447,0.032,3.499
1,89830006,34656.305,0.032,3.496
1,89840002,34660.161,0.032,3.494
1,89850010,34664.022,0.032,3.488
1,89860014,34667.882,0.032,3.487
1,89870014,34671.740,0.032,3.486
1,89880004,34675.594,0.032,3.490
1,89890014,34679.456,0.032,3.494
1,89900008,34683.312,0.032,3.498
1,89910004,34687.168,0.032,3.498
1,89920008,34691.028,0.032,3.494
1,89930014,34694.888,0.032,3.490
1,89940008,34698.744,0.032,3.486
1,89950006,34702.601,0.032,3.485
1,89960010,34706.460,0.032,3.490
1,89970008,34710.318,0.032,3.492
1,89980010,34714.176,0.032,3.497
1,89990004,34718.032,0.032,3.500
1,90000016,34721.895,0.032,3.495
1,90010012,34725.751,0.032,3.491
1,90020000,34729.604,0.032,3.487
1,90030018,34733.469,0.032,3.484
1,90040004,34737.322,0.032,3.488
1,90050004,34741.180,0.032,3.493
1,90060010,34745.040,0.032,3.495
1,90070000,34748.894,0.032,3.499
1,90080002,34752.753,0.032,3.497
1,90090014,34756.616,0.032,3.493
1,90100002,34760.469,0.032,3.489
